"","Microfossil_Type","Morphotype","Genus_Type","Species","Variety","Sample_ID","Transect","Count","Recorder"
"2865","Diatom","Araphid","Staurosira","construens","binodis","V332514_L2257",3,0,"Megan O'toole"
"2866","Diatom","Araphid","Staurosira","construens","venter","V332514_L2257",3,0,"Megan O'toole"
"2867","Diatom","Araphid","Staurosirella","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2868","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332514_L2257",3,0,"Megan O'toole"
"2869","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332514_L2257",3,0,"Megan O'toole"
"2870","Diatom","Araphid","Staurosirella","pinnata",NA,"V332514_L2257",3,0,"Megan O'toole"
"2871","Diatom","Araphid","Tetracyclus","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2872","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2873","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2874","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V332514_L2257",3,0,"Megan O'toole"
"2875","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V332514_L2257",3,2,"Megan O'toole"
"2876","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V332514_L2257",3,0,"Megan O'toole"
"2877","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2878","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2879","Diatom","Centric",NA,"spp.",NA,"V332514_L2257",3,8,"Megan O'toole"
"2880","Diatom","Centric","Actinocyclus","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2881","Diatom","Centric","Alveophora","americana",NA,"V332514_L2257",3,0,"Megan O'toole"
"2882","Diatom","Centric","Aulocoseira","spp.",NA,"V332514_L2257",3,3,"Megan O'toole"
"2883","Diatom","Centric","Aulocoseira","ambigua",NA,"V332514_L2257",3,0,"Megan O'toole"
"2884","Diatom","Centric","Aulocoseira","canadensis",NA,"V332514_L2257",3,0,"Megan O'toole"
"2885","Diatom","Centric","Aulocoseira","pusilla",NA,"V332514_L2257",3,0,"Megan O'toole"
"2886","Diatom","Centric","Aulocoseira","subarctica",NA,"V332514_L2257",3,0,"Megan O'toole"
"2887","Diatom","Centric","Aulocoseira","tenella",NA,"V332514_L2257",3,0,"Megan O'toole"
"2888","Diatom","Centric","Chaetoceros","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2889","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332514_L2257",3,1,"Megan O'toole"
"2890","Diatom","Centric","Cyclotella","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2891","Diatom","Centric","Lindavia","rossii",NA,"V332514_L2257",3,0,"Megan O'toole"
"2892","Diatom","Centric","Pliocaenicus","spp.",NA,"V332514_L2257",3,2,"Megan O'toole"
"2893","Diatom","Centric","Stephanodiscus","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2894","Diatom","Epithemioid","Epithemia","musculus",NA,"V332514_L2257",3,0,"Megan O'toole"
"2895","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332514_L2257",3,0,"Megan O'toole"
"2896","Diatom","Eunotioid",NA,"spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2897","Diatom","Eunotioid","Eunotia","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2898","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2899","Diatom","Monoraphid",NA,"spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2900","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2901","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332514_L2257",3,0,"Megan O'toole"
"2902","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332514_L2257",3,0,"Megan O'toole"
"2903","Diatom","Nitzschioid",NA,"spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2904","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332514_L2257",3,0,"Megan O'toole"
"2905","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332514_L2257",3,0,"Megan O'toole"
"2906","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2907","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2908","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332514_L2257",3,0,"Megan O'toole"
"2909","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2910","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2911","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332514_L2257",3,0,"Megan O'toole"
"2912","Diatom","Unknown_Fragment",NA,NA,NA,"V332514_L2257",3,56,"Megan O'toole"
"2913","Phytolith","Acicular",NA,NA,NA,"V332514_L2257",3,3,"Megan O'toole"
"2914","Phytolith","Acute",NA,NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2915","Phytolith","Acute","Arcuate",NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2916","Phytolith","Bilobate",NA,NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2917","Phytolith","Blocky",NA,NA,NA,"V332514_L2257",3,11,"Megan O'toole"
"2918","Phytolith","Brachiate",NA,NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2919","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2920","Phytolith","Elongate",NA,NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2921","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2922","Phytolith","Elongate","Dentate",NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2923","Phytolith","Elongate","Entire_type_1",NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2924","Phytolith","Elongate","Entire_type_2",NA,NA,"V332514_L2257",3,8,"Megan O'toole"
"2925","Phytolith","Elongate","Sinuate",NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2926","Phytolith","Oblong","Psilate",NA,NA,"V332514_L2257",3,38,"Megan O'toole"
"2927","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2928","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2929","Phytolith","Polyhedral","Sclereid",NA,NA,"V332514_L2257",3,18,"Megan O'toole"
"2930","Phytolith","Rondel",NA,NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2931","Phytolith","Spheroid","Granulate",NA,NA,"V332514_L2257",3,4,"Megan O'toole"
"2932","Phytolith","Spheroid","Psilate",NA,NA,"V332514_L2257",3,28,"Megan O'toole"
"2933","Phytolith","Spheroid","Ornate",NA,NA,"V332514_L2257",3,18,"Megan O'toole"
"2934","Phytolith","Spheroid","Plicate",NA,NA,"V332514_L2257",3,1,"Megan O'toole"
"2935","Phytolith","Tracheary_annulate",NA,NA,NA,"V332514_L2257",3,6,"Megan O'toole"
"2936","Phytolith","Cross",NA,NA,NA,"V332514_L2257",3,0,"Megan O'toole"
"2937","Phytolith","Unknown_Fragment",NA,NA,NA,"V332514_L2257",3,70,"Megan O'toole"
"2938","Sponge_Spicule",NA,NA,NA,NA,"V332514_L2257",3,2,"Megan O'toole"
"2939","Charred",NA,NA,NA,NA,"V332514_L2257",3,15,"Megan O'toole"
"2940","Unknown",NA,NA,NA,NA,"V332514_L2257",3,2,"Megan O'toole"
"2941","Diatom","Araphid",NA,"spp.",NA,"V332514_L2257",4,1,"Megan O'toole"
"2942","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332514_L2257",4,0,"Megan O'toole"
"2943","Diatom","Araphid","Fragilariales","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2944","Diatom","Araphid","Odontidium","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2945","Diatom","Araphid","Punctastriata","mimetica",NA,"V332514_L2257",4,0,"Megan O'toole"
"2946","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V332514_L2257",4,0,"Megan O'toole"
"2947","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V332514_L2257",4,0,"Megan O'toole"
"2948","Diatom","Araphid","Staurosira","construens","construens","V332514_L2257",4,0,"Megan O'toole"
"2949","Diatom","Araphid","Staurosira","construens","binodis","V332514_L2257",4,0,"Megan O'toole"
"2950","Diatom","Araphid","Staurosira","construens","venter","V332514_L2257",4,0,"Megan O'toole"
"2951","Diatom","Araphid","Staurosirella","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2952","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332514_L2257",4,0,"Megan O'toole"
"2953","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332514_L2257",4,0,"Megan O'toole"
"2954","Diatom","Araphid","Staurosirella","pinnata",NA,"V332514_L2257",4,0,"Megan O'toole"
"2955","Diatom","Araphid","Tetracyclus","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2956","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2957","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2958","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V332514_L2257",4,0,"Megan O'toole"
"2959","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2960","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V332514_L2257",4,0,"Megan O'toole"
"2961","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2962","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2963","Diatom","Centric",NA,"spp.",NA,"V332514_L2257",4,3,"Megan O'toole"
"2964","Diatom","Centric","Actinocyclus","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2965","Diatom","Centric","Alveophora","americana",NA,"V332514_L2257",4,0,"Megan O'toole"
"2966","Diatom","Centric","Aulocoseira","spp.",NA,"V332514_L2257",4,2,"Megan O'toole"
"2967","Diatom","Centric","Aulocoseira","ambigua",NA,"V332514_L2257",4,0,"Megan O'toole"
"2968","Diatom","Centric","Aulocoseira","canadensis",NA,"V332514_L2257",4,0,"Megan O'toole"
"2969","Diatom","Centric","Aulocoseira","pusilla",NA,"V332514_L2257",4,0,"Megan O'toole"
"2970","Diatom","Centric","Aulocoseira","subarctica",NA,"V332514_L2257",4,0,"Megan O'toole"
"2971","Diatom","Centric","Aulocoseira","tenella",NA,"V332514_L2257",4,1,"Megan O'toole"
"2972","Diatom","Centric","Chaetoceros","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2973","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332514_L2257",4,0,"Megan O'toole"
"2974","Diatom","Centric","Cyclotella","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2975","Diatom","Centric","Lindavia","rossii",NA,"V332514_L2257",4,0,"Megan O'toole"
"2976","Diatom","Centric","Pliocaenicus","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2977","Diatom","Centric","Stephanodiscus","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2978","Diatom","Epithemioid","Epithemia","musculus",NA,"V332514_L2257",4,0,"Megan O'toole"
"2979","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332514_L2257",4,0,"Megan O'toole"
"2980","Diatom","Eunotioid",NA,"spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2981","Diatom","Eunotioid","Eunotia","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2982","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2983","Diatom","Monoraphid",NA,"spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2984","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2985","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332514_L2257",4,0,"Megan O'toole"
"2986","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332514_L2257",4,0,"Megan O'toole"
"2987","Diatom","Nitzschioid",NA,"spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2988","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332514_L2257",4,0,"Megan O'toole"
"2989","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332514_L2257",4,0,"Megan O'toole"
"2990","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2991","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2992","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332514_L2257",4,0,"Megan O'toole"
"2993","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2994","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2995","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332514_L2257",4,0,"Megan O'toole"
"2996","Diatom","Unknown_Fragment",NA,NA,NA,"V332514_L2257",4,35,"Megan O'toole"
"2997","Phytolith","Acicular",NA,NA,NA,"V332514_L2257",4,10,"Megan O'toole"
"2998","Phytolith","Acute",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"2999","Phytolith","Acute","Arcuate",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3000","Phytolith","Bilobate",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3001","Phytolith","Blocky",NA,NA,NA,"V332514_L2257",4,17,"Megan O'toole"
"3002","Phytolith","Brachiate",NA,NA,NA,"V332514_L2257",4,2,"Megan O'toole"
"3003","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3004","Phytolith","Elongate",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3005","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3006","Phytolith","Elongate","Dentate",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3007","Phytolith","Elongate","Entire_type_1",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3008","Phytolith","Elongate","Entire_type_2",NA,NA,"V332514_L2257",4,10,"Megan O'toole"
"3009","Phytolith","Elongate","Sinuate",NA,NA,"V332514_L2257",4,3,"Megan O'toole"
"3010","Phytolith","Oblong","Psilate",NA,NA,"V332514_L2257",4,41,"Megan O'toole"
"3011","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3012","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332514_L2257",4,3,"Megan O'toole"
"3013","Phytolith","Polyhedral","Sclereid",NA,NA,"V332514_L2257",4,17,"Megan O'toole"
"3014","Phytolith","Rondel",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3015","Phytolith","Spheroid","Granulate",NA,NA,"V332514_L2257",4,1,"Megan O'toole"
"3016","Phytolith","Spheroid","Psilate",NA,NA,"V332514_L2257",4,28,"Megan O'toole"
"3017","Phytolith","Spheroid","Ornate",NA,NA,"V332514_L2257",4,26,"Megan O'toole"
"3018","Phytolith","Spheroid","Plicate",NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3019","Phytolith","Tracheary_annulate",NA,NA,NA,"V332514_L2257",4,1,"Megan O'toole"
"3020","Phytolith","Cross",NA,NA,NA,"V332514_L2257",4,0,"Megan O'toole"
"3021","Phytolith","Unknown_Fragment",NA,NA,NA,"V332514_L2257",4,84,"Megan O'toole"
"3022","Sponge_Spicule",NA,NA,NA,NA,"V332514_L2257",4,1,"Megan O'toole"
"3023","Charred",NA,NA,NA,NA,"V332514_L2257",4,23,"Megan O'toole"
"3024","Unknown",NA,NA,NA,NA,"V332514_L2257",4,3,"Megan O'toole"
"3025","Diatom","Araphid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3026","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332603_L2451",1,0,"Megan O'toole"
"3027","Diatom","Araphid","Fragilariales","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3028","Diatom","Araphid","Odontidium","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3029","Diatom","Araphid","Punctastriata","mimetica",NA,"V332603_L2451",1,0,"Megan O'toole"
"3030","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V332603_L2451",1,0,"Megan O'toole"
"3031","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V332603_L2451",1,0,"Megan O'toole"
"3032","Diatom","Araphid","Staurosira","construens","construens","V332603_L2451",1,0,"Megan O'toole"
"3033","Diatom","Araphid","Staurosira","construens","binodis","V332603_L2451",1,0,"Megan O'toole"
"3034","Diatom","Araphid","Staurosira","construens","venter","V332603_L2451",1,0,"Megan O'toole"
"3035","Diatom","Araphid","Staurosirella","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3036","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332603_L2451",1,0,"Megan O'toole"
"3037","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332603_L2451",1,0,"Megan O'toole"
"3038","Diatom","Araphid","Staurosirella","pinnata",NA,"V332603_L2451",1,0,"Megan O'toole"
"3039","Diatom","Araphid","Tetracyclus","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3040","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3041","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3042","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V332603_L2451",1,0,"Megan O'toole"
"3043","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3044","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V332603_L2451",1,0,"Megan O'toole"
"3045","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3046","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3047","Diatom","Centric",NA,"spp.",NA,"V332603_L2451",1,6,"Megan O'toole"
"3048","Diatom","Centric","Actinocyclus","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3049","Diatom","Centric","Alveophora","americana",NA,"V332603_L2451",1,0,"Megan O'toole"
"3050","Diatom","Centric","Aulocoseira","spp.",NA,"V332603_L2451",1,1,"Megan O'toole"
"3051","Diatom","Centric","Aulocoseira","ambigua",NA,"V332603_L2451",1,0,"Megan O'toole"
"3052","Diatom","Centric","Aulocoseira","canadensis",NA,"V332603_L2451",1,0,"Megan O'toole"
"3053","Diatom","Centric","Aulocoseira","pusilla",NA,"V332603_L2451",1,0,"Megan O'toole"
"3054","Diatom","Centric","Aulocoseira","subarctica",NA,"V332603_L2451",1,0,"Megan O'toole"
"3055","Diatom","Centric","Aulocoseira","tenella",NA,"V332603_L2451",1,1,"Megan O'toole"
"3056","Diatom","Centric","Chaetoceros","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3057","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332603_L2451",1,0,"Megan O'toole"
"3058","Diatom","Centric","Cyclotella","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3059","Diatom","Centric","Lindavia","rossii",NA,"V332603_L2451",1,0,"Megan O'toole"
"3060","Diatom","Centric","Pliocaenicus","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3061","Diatom","Centric","Stephanodiscus","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3062","Diatom","Epithemioid","Epithemia","musculus",NA,"V332603_L2451",1,0,"Megan O'toole"
"3063","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332603_L2451",1,0,"Megan O'toole"
"3064","Diatom","Eunotioid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3065","Diatom","Eunotioid","Eunotia","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3066","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3067","Diatom","Monoraphid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3068","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3069","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332603_L2451",1,0,"Megan O'toole"
"3070","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332603_L2451",1,0,"Megan O'toole"
"3071","Diatom","Nitzschioid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3072","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332603_L2451",1,0,"Megan O'toole"
"3073","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332603_L2451",1,0,"Megan O'toole"
"3074","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3075","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3076","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332603_L2451",1,0,"Megan O'toole"
"3077","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3078","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3079","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332603_L2451",1,0,"Megan O'toole"
"3080","Diatom","Unknown_Fragment",NA,NA,NA,"V332603_L2451",1,24,"Megan O'toole"
"3081","Phytolith","Acicular",NA,NA,NA,"V332603_L2451",1,1,"Megan O'toole"
"3082","Phytolith","Acute",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3083","Phytolith","Acute","Arcuate",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3084","Phytolith","Bilobate",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3085","Phytolith","Blocky",NA,NA,NA,"V332603_L2451",1,11,"Megan O'toole"
"3086","Phytolith","Brachiate",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3087","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3088","Phytolith","Elongate",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3089","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3090","Phytolith","Elongate","Dentate",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3091","Phytolith","Elongate","Entire_type_1",NA,NA,"V332603_L2451",1,1,"Megan O'toole"
"3092","Phytolith","Elongate","Entire_type_2",NA,NA,"V332603_L2451",1,4,"Megan O'toole"
"3093","Phytolith","Elongate","Sinuate",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3094","Phytolith","Oblong","Psilate",NA,NA,"V332603_L2451",1,33,"Megan O'toole"
"3095","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3096","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3097","Phytolith","Polyhedral","Sclereid",NA,NA,"V332603_L2451",1,18,"Megan O'toole"
"3098","Phytolith","Rondel",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3099","Phytolith","Spheroid","Granulate",NA,NA,"V332603_L2451",1,1,"Megan O'toole"
"3100","Phytolith","Spheroid","Psilate",NA,NA,"V332603_L2451",1,25,"Megan O'toole"
"3101","Phytolith","Spheroid","Ornate",NA,NA,"V332603_L2451",1,11,"Megan O'toole"
"3102","Phytolith","Spheroid","Plicate",NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3103","Phytolith","Tracheary_annulate",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3104","Phytolith","Cross",NA,NA,NA,"V332603_L2451",1,0,"Megan O'toole"
"3105","Phytolith","Unknown_Fragment",NA,NA,NA,"V332603_L2451",1,73,"Megan O'toole"
"3106","Sponge_Spicule",NA,NA,NA,NA,"V332603_L2451",1,6,"Megan O'toole"
"3107","Charred",NA,NA,NA,NA,"V332603_L2451",1,20,"Megan O'toole"
"3108","Unknown",NA,NA,NA,NA,"V332603_L2451",1,6,"Megan O'toole"
"3109","Diatom","Araphid",NA,"spp.",NA,"V332603_L2451",2,0,"Megan O'toole"
"3110","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332603_L2451",2,0,"Megan O'toole"
"3111","Diatom","Araphid","Fragilariales","spp.",NA,"V332603_L2451",2,0,"Megan O'toole"
"3112","Diatom","Araphid","Odontidium","spp.",NA,"V332603_L2451",2,0,"Megan O'toole"
"3113","Diatom","Araphid","Punctastriata","mimetica",NA,"V332603_L2451",2,0,"Megan O'toole"
