Microfossil_Type,Morphotype,Genus_Type,Species,Variety,Sample_ID,Transect,Count,Recorder,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V333237_L3096,4,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V333237_L3096,4,19,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V333237_L3096,4,8,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V333237_L3096,4,2,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,Rhopalodia,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V333237_L3096,4,4,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V333237_L3096,4,1,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V333237_L3096,4,6,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V333237_L3096,4,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V333237_L3096,4,117,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V333237_L3096,4,9,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V333237_L3096,4,1,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V333237_L3096,4,2,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V333237_L3096,4,12,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V333237_L3096,4,2,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V333237_L3096,4,1,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V333237_L3096,4,10,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V333237_L3096,4,4,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V333237_L3096,4,30,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V333237_L3096,4,1,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V333237_L3096,4,10,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V333237_L3096,4,3,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V333237_L3096,4,3,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V333237_L3096,4,19,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V333237_L3096,4,16,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V333237_L3096,4,1,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V333237_L3096,4,2,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V333237_L3096,4,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V333237_L3096,4,129,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V333237_L3096,4,2,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V333237_L3096,4,34,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V333237_L3096,4,5,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V333509_L3351,1,1,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V333509_L3351,1,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V333509_L3351,1,4,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,Rhopalodia,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V333509_L3351,1,1,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V333509_L3351,1,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V333509_L3351,1,39,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V333509_L3351,1,7,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V333509_L3351,1,1,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V333509_L3351,1,4,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V333509_L3351,1,3,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V333509_L3351,1,4,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V333509_L3351,1,1,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V333509_L3351,1,10,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V333509_L3351,1,4,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V333509_L3351,1,13,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V333509_L3351,1,18,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V333509_L3351,1,1,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V333509_L3351,1,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V333509_L3351,1,75,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V333509_L3351,1,2,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V333509_L3351,1,20,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V333509_L3351,1,2,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V333509_L3351,2,2,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V333509_L3351,2,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V333509_L3351,2,6,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V333509_L3351,2,2,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V333509_L3351,2,1,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,Rhopalodia,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V333509_L3351,2,1,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V333509_L3351,2,1,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V333509_L3351,2,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V333509_L3351,2,54,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V333509_L3351,2,11,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V333509_L3351,2,6,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V333509_L3351,2,1,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V333509_L3351,2,2,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V333509_L3351,2,6,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V333509_L3351,2,29,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V333509_L3351,2,4,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V333509_L3351,2,1,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V333509_L3351,2,3,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V333509_L3351,2,18,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V333509_L3351,2,15,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V333509_L3351,2,1,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V333509_L3351,2,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V333509_L3351,2,104,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V333509_L3351,2,1,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V333509_L3351,2,25,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V333509_L3351,2,3,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V333509_L3351,3,5,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V333509_L3351,3,4,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V333509_L3351,3,2,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,Rhopalodia,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V333509_L3351,3,1,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V333509_L3351,3,0,Megan O'toole,,,,
